Fecha;Variable;Valor;Código validación;Unidad
11/11/11 16:40;Temperatura  a 0.1m;13.34;1;ºC
11/11/11 16:50;Temperatura  a 0.1m;12.93;1;ºC
11/11/11 17:00;Temperatura  a 0.1m;12.58;1;ºC
11/11/11 17:10;Temperatura  a 0.1m;12.36;1;ºC
11/11/11 17:20;Temperatura  a 0.1m;12.14;1;ºC
11/11/11 17:30;Temperatura  a 0.1m;11.95;1;ºC
11/11/11 17:40;Temperatura  a 0.1m;11.81;1;ºC
11/11/11 17:50;Temperatura  a 0.1m;11.79;1;ºC
11/11/11 18:00;Temperatura  a 0.1m;11.71;1;ºC
11/11/11 18:10;Temperatura  a 0.1m;11.49;1;ºC
11/11/11 18:20;Temperatura  a 0.1m;11.22;1;ºC
11/11/11 18:30;Temperatura  a 0.1m;11.38;1;ºC
11/11/11 18:40;Temperatura  a 0.1m;11.14;1;ºC
11/11/11 18:50;Temperatura  a 0.1m;11.03;1;ºC
11/11/11 19:00;Temperatura  a 0.1m;11.01;1;ºC
11/11/11 19:10;Temperatura  a 0.1m;10.88;1;ºC
11/11/11 19:20;Temperatura  a 0.1m;10.56;1;ºC
11/11/11 19:30;Temperatura  a 0.1m;10.32;1;ºC
11/11/11 19:40;Temperatura  a 0.1m;10.10;1;ºC
11/11/11 19:50;Temperatura  a 0.1m;10.00;1;ºC
11/11/11 20:00;Temperatura  a 0.1m;9.75;1;ºC
11/11/11 20:10;Temperatura  a 0.1m;9.89;1;ºC
11/11/11 20:20;Temperatura  a 0.1m;9.67;1;ºC
11/11/11 20:30;Temperatura  a 0.1m;9.85;1;ºC
11/11/11 20:40;Temperatura  a 0.1m;9.79;1;ºC
11/11/11 20:50;Temperatura  a 0.1m;10.04;1;ºC
11/11/11 21:00;Temperatura  a 0.1m;10.11;1;ºC
11/11/11 21:10;Temperatura  a 0.1m;10.08;1;ºC
11/11/11 21:20;Temperatura  a 0.1m;10.19;1;ºC
11/11/11 21:30;Temperatura  a 0.1m;10.10;1;ºC
11/11/11 21:40;Temperatura  a 0.1m;9.68;1;ºC
11/11/11 21:50;Temperatura  a 0.1m;9.54;1;ºC
11/11/11 22:00;Temperatura  a 0.1m;9.39;1;ºC
11/11/11 22:10;Temperatura  a 0.1m;9.25;1;ºC
11/11/11 22:20;Temperatura  a 0.1m;9.19;1;ºC
11/11/11 22:30;Temperatura  a 0.1m;9.19;1;ºC
11/11/11 22:40;Temperatura  a 0.1m;9.09;1;ºC
11/11/11 22:50;Temperatura  a 0.1m;9.15;1;ºC
11/11/11 23:00;Temperatura  a 0.1m;9.30;1;ºC
11/11/11 23:10;Temperatura  a 0.1m;9.00;1;ºC
11/11/11 23:20;Temperatura  a 0.1m;9.10;1;ºC
11/11/11 23:30;Temperatura  a 0.1m;9.10;1;ºC
11/11/11 23:40;Temperatura  a 0.1m;8.85;1;ºC
11/11/11 23:50;Temperatura  a 0.1m;8.87;1;ºC
12/11/11 0:00;Temperatura  a 0.1m;8.94;1;ºC
12/11/11 0:10;Temperatura  a 0.1m;8.87;1;ºC
12/11/11 0:20;Temperatura  a 0.1m;8.77;1;ºC
12/11/11 0:30;Temperatura  a 0.1m;8.57;1;ºC
12/11/11 0:40;Temperatura  a 0.1m;8.54;1;ºC
12/11/11 0:50;Temperatura  a 0.1m;8.58;1;ºC
12/11/11 1:00;Temperatura  a 0.1m;8.61;1;ºC
12/11/11 1:10;Temperatura  a 0.1m;8.63;1;ºC
12/11/11 1:20;Temperatura  a 0.1m;8.57;1;ºC
12/11/11 1:30;Temperatura  a 0.1m;8.50;1;ºC
12/11/11 1:40;Temperatura  a 0.1m;8.31;1;ºC
12/11/11 1:50;Temperatura  a 0.1m;8.10;1;ºC
12/11/11 2:00;Temperatura  a 0.1m;7.94;1;ºC
12/11/11 2:10;Temperatura  a 0.1m;7.83;1;ºC
12/11/11 2:20;Temperatura  a 0.1m;7.81;1;ºC
12/11/11 2:30;Temperatura  a 0.1m;7.85;1;ºC
12/11/11 2:40;Temperatura  a 0.1m;7.75;1;ºC
12/11/11 2:50;Temperatura  a 0.1m;7.64;1;ºC
12/11/11 3:00;Temperatura  a 0.1m;7.57;1;ºC
12/11/11 3:10;Temperatura  a 0.1m;7.46;1;ºC
12/11/11 3:20;Temperatura  a 0.1m;7.43;1;ºC
12/11/11 3:30;Temperatura  a 0.1m;7.43;1;ºC
12/11/11 3:40;Temperatura  a 0.1m;7.56;1;ºC
12/11/11 3:50;Temperatura  a 0.1m;7.53;1;ºC
12/11/11 4:00;Temperatura  a 0.1m;7.57;1;ºC
12/11/11 4:10;Temperatura  a 0.1m;7.73;1;ºC
12/11/11 4:20;Temperatura  a 0.1m;7.78;1;ºC
12/11/11 4:30;Temperatura  a 0.1m;7.80;1;ºC
12/11/11 4:40;Temperatura  a 0.1m;7.84;1;ºC
12/11/11 4:50;Temperatura  a 0.1m;7.95;1;ºC
12/11/11 5:00;Temperatura  a 0.1m;8.11;1;ºC
12/11/11 5:10;Temperatura  a 0.1m;8.45;1;ºC
12/11/11 5:20;Temperatura  a 0.1m;8.52;1;ºC
12/11/11 5:30;Temperatura  a 0.1m;8.65;1;ºC
12/11/11 5:40;Temperatura  a 0.1m;8.76;1;ºC
12/11/11 5:50;Temperatura  a 0.1m;8.82;1;ºC
12/11/11 6:00;Temperatura  a 0.1m;8.89;1;ºC
12/11/11 6:10;Temperatura  a 0.1m;8.93;1;ºC
12/11/11 6:20;Temperatura  a 0.1m;8.92;1;ºC
12/11/11 6:30;Temperatura  a 0.1m;8.93;1;ºC
12/11/11 6:40;Temperatura  a 0.1m;8.87;1;ºC
12/11/11 6:50;Temperatura  a 0.1m;8.92;1;ºC
12/11/11 7:00;Temperatura  a 0.1m;8.94;1;ºC
12/11/11 7:10;Temperatura  a 0.1m;9.02;1;ºC
12/11/11 7:20;Temperatura  a 0.1m;9.02;1;ºC
12/11/11 7:30;Temperatura  a 0.1m;9.16;1;ºC
12/11/11 7:40;Temperatura  a 0.1m;9.29;1;ºC
12/11/11 7:50;Temperatura  a 0.1m;9.33;1;ºC
12/11/11 8:00;Temperatura  a 0.1m;9.47;1;ºC
12/11/11 8:10;Temperatura  a 0.1m;9.66;1;ºC
12/11/11 8:20;Temperatura  a 0.1m;9.81;1;ºC
12/11/11 8:30;Temperatura  a 0.1m;10.13;1;ºC
12/11/11 8:40;Temperatura  a 0.1m;11.24;1;ºC
12/11/11 8:50;Temperatura  a 0.1m;12.77;1;ºC
12/11/11 9:00;Temperatura  a 0.1m;13.74;1;ºC
12/11/11 9:10;Temperatura  a 0.1m;14.60;1;ºC
12/11/11 9:20;Temperatura  a 0.1m;14.74;1;ºC
12/11/11 9:30;Temperatura  a 0.1m;15.05;1;ºC
12/11/11 9:40;Temperatura  a 0.1m;15.30;1;ºC
12/11/11 9:50;Temperatura  a 0.1m;15.43;1;ºC
12/11/11 10:00;Temperatura  a 0.1m;15.74;1;ºC
12/11/11 10:10;Temperatura  a 0.1m;15.94;1;ºC
12/11/11 10:20;Temperatura  a 0.1m;16.10;1;ºC
12/11/11 10:30;Temperatura  a 0.1m;16.23;1;ºC
12/11/11 10:40;Temperatura  a 0.1m;16.36;1;ºC
12/11/11 10:50;Temperatura  a 0.1m;16.72;1;ºC
12/11/11 11:00;Temperatura  a 0.1m;16.92;1;ºC
12/11/11 11:10;Temperatura  a 0.1m;17.36;1;ºC
12/11/11 11:20;Temperatura  a 0.1m;17.31;1;ºC
12/11/11 11:30;Temperatura  a 0.1m;17.50;1;ºC
12/11/11 11:40;Temperatura  a 0.1m;17.44;1;ºC
12/11/11 11:50;Temperatura  a 0.1m;17.82;1;ºC
12/11/11 12:00;Temperatura  a 0.1m;17.88;1;ºC
12/11/11 12:10;Temperatura  a 0.1m;17.84;1;ºC
12/11/11 12:20;Temperatura  a 0.1m;18.00;1;ºC
12/11/11 12:30;Temperatura  a 0.1m;18.29;1;ºC
12/11/11 12:40;Temperatura  a 0.1m;18.14;1;ºC
12/11/11 12:50;Temperatura  a 0.1m;18.47;1;ºC
12/11/11 13:00;Temperatura  a 0.1m;18.75;1;ºC
12/11/11 13:10;Temperatura  a 0.1m;19.03;1;ºC
12/11/11 13:20;Temperatura  a 0.1m;18.94;1;ºC
12/11/11 13:30;Temperatura  a 0.1m;18.97;1;ºC
12/11/11 13:40;Temperatura  a 0.1m;18.96;1;ºC
12/11/11 13:50;Temperatura  a 0.1m;18.94;1;ºC
12/11/11 14:00;Temperatura  a 0.1m;18.72;1;ºC
12/11/11 14:10;Temperatura  a 0.1m;18.76;1;ºC
12/11/11 14:20;Temperatura  a 0.1m;19.08;1;ºC
12/11/11 14:30;Temperatura  a 0.1m;19.63;1;ºC
12/11/11 14:40;Temperatura  a 0.1m;18.67;1;ºC
12/11/11 14:50;Temperatura  a 0.1m;18.60;1;ºC
12/11/11 15:00;Temperatura  a 0.1m;18.62;1;ºC
12/11/11 15:10;Temperatura  a 0.1m;18.45;1;ºC
12/11/11 15:20;Temperatura  a 0.1m;18.31;1;ºC
12/11/11 15:30;Temperatura  a 0.1m;18.36;1;ºC
12/11/11 15:40;Temperatura  a 0.1m;18.35;1;ºC
12/11/11 15:50;Temperatura  a 0.1m;18.78;1;ºC
12/11/11 16:00;Temperatura  a 0.1m;18.26;1;ºC
12/11/11 16:10;Temperatura  a 0.1m;17.75;1;ºC
12/11/11 16:20;Temperatura  a 0.1m;17.68;1;ºC
12/11/11 16:30;Temperatura  a 0.1m;17.75;1;ºC
12/11/11 16:40;Temperatura  a 0.1m;17.76;1;ºC
12/11/11 16:50;Temperatura  a 0.1m;17.46;1;ºC
12/11/11 17:00;Temperatura  a 0.1m;17.38;1;ºC
12/11/11 17:10;Temperatura  a 0.1m;17.37;1;ºC
12/11/11 17:20;Temperatura  a 0.1m;17.22;1;ºC
12/11/11 17:30;Temperatura  a 0.1m;17.27;1;ºC
12/11/11 17:40;Temperatura  a 0.1m;17.46;1;ºC
12/11/11 17:50;Temperatura  a 0.1m;17.49;1;ºC
12/11/11 18:00;Temperatura  a 0.1m;17.53;1;ºC
12/11/11 18:10;Temperatura  a 0.1m;17.54;1;ºC
12/11/11 18:20;Temperatura  a 0.1m;17.68;1;ºC
12/11/11 18:30;Temperatura  a 0.1m;17.32;1;ºC
12/11/11 18:40;Temperatura  a 0.1m;17.19;1;ºC
12/11/11 18:50;Temperatura  a 0.1m;16.97;1;ºC
12/11/11 19:00;Temperatura  a 0.1m;16.91;1;ºC
12/11/11 19:10;Temperatura  a 0.1m;17.59;1;ºC
12/11/11 19:20;Temperatura  a 0.1m;17.69;1;ºC
12/11/11 19:30;Temperatura  a 0.1m;17.47;1;ºC
12/11/11 19:40;Temperatura  a 0.1m;17.33;1;ºC
12/11/11 19:50;Temperatura  a 0.1m;17.52;1;ºC
12/11/11 20:00;Temperatura  a 0.1m;17.60;1;ºC
12/11/11 20:10;Temperatura  a 0.1m;18.56;1;ºC
12/11/11 20:20;Temperatura  a 0.1m;18.37;1;ºC
12/11/11 20:30;Temperatura  a 0.1m;18.33;1;ºC
12/11/11 20:40;Temperatura  a 0.1m;19.54;1;ºC
12/11/11 20:50;Temperatura  a 0.1m;20.80;1;ºC
12/11/11 21:00;Temperatura  a 0.1m;20.78;1;ºC
12/11/11 21:10;Temperatura  a 0.1m;20.65;1;ºC
12/11/11 21:20;Temperatura  a 0.1m;20.52;1;ºC
12/11/11 21:30;Temperatura  a 0.1m;20.33;1;ºC
12/11/11 21:40;Temperatura  a 0.1m;19.96;1;ºC
12/11/11 21:50;Temperatura  a 0.1m;19.58;1;ºC
12/11/11 22:00;Temperatura  a 0.1m;19.16;1;ºC
12/11/11 22:10;Temperatura  a 0.1m;18.91;1;ºC
12/11/11 22:20;Temperatura  a 0.1m;18.56;1;ºC
12/11/11 22:30;Temperatura  a 0.1m;18.69;1;ºC
12/11/11 22:40;Temperatura  a 0.1m;18.88;1;ºC
12/11/11 22:50;Temperatura  a 0.1m;18.71;1;ºC
12/11/11 23:00;Temperatura  a 0.1m;18.95;1;ºC
12/11/11 23:10;Temperatura  a 0.1m;18.92;1;ºC
12/11/11 23:20;Temperatura  a 0.1m;18.39;1;ºC
12/11/11 23:30;Temperatura  a 0.1m;16.85;1;ºC
12/11/11 23:40;Temperatura  a 0.1m;15.57;1;ºC
12/11/11 23:50;Temperatura  a 0.1m;14.76;1;ºC
13/11/11 0:00;Temperatura  a 0.1m;14.58;1;ºC
13/11/11 0:10;Temperatura  a 0.1m;14.87;1;ºC
13/11/11 0:20;Temperatura  a 0.1m;14.95;1;ºC
13/11/11 0:30;Temperatura  a 0.1m;14.53;1;ºC
13/11/11 0:40;Temperatura  a 0.1m;13.64;1;ºC
13/11/11 0:50;Temperatura  a 0.1m;13.50;1;ºC
13/11/11 1:00;Temperatura  a 0.1m;13.49;1;ºC
13/11/11 1:10;Temperatura  a 0.1m;13.55;1;ºC
13/11/11 1:20;Temperatura  a 0.1m;13.74;1;ºC
13/11/11 1:30;Temperatura  a 0.1m;13.62;1;ºC
13/11/11 1:40;Temperatura  a 0.1m;13.41;1;ºC
13/11/11 1:50;Temperatura  a 0.1m;13.13;1;ºC
13/11/11 2:00;Temperatura  a 0.1m;12.77;1;ºC
13/11/11 2:10;Temperatura  a 0.1m;12.75;1;ºC
13/11/11 2:20;Temperatura  a 0.1m;12.69;1;ºC
13/11/11 2:30;Temperatura  a 0.1m;12.84;1;ºC
13/11/11 2:40;Temperatura  a 0.1m;12.68;1;ºC
13/11/11 2:50;Temperatura  a 0.1m;12.89;1;ºC
13/11/11 3:00;Temperatura  a 0.1m;12.76;1;ºC
13/11/11 3:10;Temperatura  a 0.1m;12.60;1;ºC
13/11/11 3:20;Temperatura  a 0.1m;12.41;1;ºC
13/11/11 3:30;Temperatura  a 0.1m;12.41;1;ºC
13/11/11 3:40;Temperatura  a 0.1m;12.23;1;ºC
13/11/11 3:50;Temperatura  a 0.1m;12.29;1;ºC
13/11/11 4:00;Temperatura  a 0.1m;12.20;1;ºC
13/11/11 4:10;Temperatura  a 0.1m;12.00;1;ºC
13/11/11 4:20;Temperatura  a 0.1m;11.85;1;ºC
13/11/11 4:30;Temperatura  a 0.1m;11.96;1;ºC
13/11/11 4:40;Temperatura  a 0.1m;11.93;1;ºC
13/11/11 4:50;Temperatura  a 0.1m;11.67;1;ºC
13/11/11 5:00;Temperatura  a 0.1m;11.72;1;ºC
13/11/11 5:10;Temperatura  a 0.1m;11.85;1;ºC
13/11/11 5:20;Temperatura  a 0.1m;11.82;1;ºC
13/11/11 5:30;Temperatura  a 0.1m;12.09;1;ºC
13/11/11 5:40;Temperatura  a 0.1m;12.45;1;ºC
13/11/11 5:50;Temperatura  a 0.1m;13.27;1;ºC
13/11/11 6:00;Temperatura  a 0.1m;13.96;1;ºC
13/11/11 6:10;Temperatura  a 0.1m;15.00;1;ºC
13/11/11 6:20;Temperatura  a 0.1m;15.21;1;ºC
13/11/11 6:30;Temperatura  a 0.1m;15.45;1;ºC
13/11/11 6:40;Temperatura  a 0.1m;15.41;1;ºC
13/11/11 6:50;Temperatura  a 0.1m;15.67;1;ºC
13/11/11 7:00;Temperatura  a 0.1m;16.13;1;ºC
13/11/11 7:10;Temperatura  a 0.1m;16.18;1;ºC
13/11/11 7:20;Temperatura  a 0.1m;15.05;1;ºC
13/11/11 7:30;Temperatura  a 0.1m;14.23;1;ºC
13/11/11 7:40;Temperatura  a 0.1m;14.21;1;ºC
13/11/11 7:50;Temperatura  a 0.1m;14.60;1;ºC
13/11/11 8:00;Temperatura  a 0.1m;14.39;1;ºC
13/11/11 8:10;Temperatura  a 0.1m;14.06;1;ºC
13/11/11 8:20;Temperatura  a 0.1m;13.43;1;ºC
13/11/11 8:30;Temperatura  a 0.1m;13.04;1;ºC
13/11/11 8:40;Temperatura  a 0.1m;12.97;1;ºC
13/11/11 8:50;Temperatura  a 0.1m;12.91;1;ºC
13/11/11 9:00;Temperatura  a 0.1m;12.93;1;ºC
13/11/11 9:10;Temperatura  a 0.1m;12.86;1;ºC
13/11/11 9:20;Temperatura  a 0.1m;12.89;1;ºC
13/11/11 9:30;Temperatura  a 0.1m;12.94;1;ºC
13/11/11 9:40;Temperatura  a 0.1m;12.89;1;ºC
13/11/11 9:50;Temperatura  a 0.1m;13.25;1;ºC
13/11/11 10:00;Temperatura  a 0.1m;13.65;1;ºC
13/11/11 10:10;Temperatura  a 0.1m;14.12;1;ºC
13/11/11 10:20;Temperatura  a 0.1m;14.72;1;ºC
13/11/11 10:30;Temperatura  a 0.1m;14.99;1;ºC
13/11/11 10:40;Temperatura  a 0.1m;15.03;1;ºC
13/11/11 10:50;Temperatura  a 0.1m;15.11;1;ºC
13/11/11 11:00;Temperatura  a 0.1m;15.42;1;ºC
13/11/11 11:10;Temperatura  a 0.1m;15.70;1;ºC
13/11/11 11:20;Temperatura  a 0.1m;16.23;1;ºC
13/11/11 11:30;Temperatura  a 0.1m;16.58;1;ºC
13/11/11 11:40;Temperatura  a 0.1m;16.40;1;ºC
13/11/11 11:50;Temperatura  a 0.1m;16.59;1;ºC
13/11/11 12:00;Temperatura  a 0.1m;16.93;1;ºC
13/11/11 12:10;Temperatura  a 0.1m;17.38;1;ºC
13/11/11 12:20;Temperatura  a 0.1m;17.62;1;ºC
13/11/11 12:30;Temperatura  a 0.1m;16.96;1;ºC
13/11/11 12:40;Temperatura  a 0.1m;16.78;1;ºC
13/11/11 12:50;Temperatura  a 0.1m;16.70;1;ºC
13/11/11 13:00;Temperatura  a 0.1m;16.76;1;ºC
13/11/11 13:10;Temperatura  a 0.1m;16.79;1;ºC
13/11/11 13:20;Temperatura  a 0.1m;16.98;1;ºC
13/11/11 13:30;Temperatura  a 0.1m;17.42;1;ºC
13/11/11 13:40;Temperatura  a 0.1m;17.54;1;ºC
13/11/11 13:50;Temperatura  a 0.1m;16.76;1;ºC
13/11/11 14:00;Temperatura  a 0.1m;16.23;1;ºC
13/11/11 14:10;Temperatura  a 0.1m;15.83;1;ºC
13/11/11 14:20;Temperatura  a 0.1m;15.12;1;ºC
13/11/11 14:30;Temperatura  a 0.1m;14.21;1;ºC
13/11/11 14:40;Temperatura  a 0.1m;14.15;1;ºC
13/11/11 14:50;Temperatura  a 0.1m;14.08;1;ºC
13/11/11 15:00;Temperatura  a 0.1m;14.21;1;ºC
13/11/11 15:10;Temperatura  a 0.1m;14.10;1;ºC
13/11/11 15:20;Temperatura  a 0.1m;13.98;1;ºC
13/11/11 15:30;Temperatura  a 0.1m;14.01;1;ºC
13/11/11 15:40;Temperatura  a 0.1m;14.78;1;ºC
13/11/11 15:50;Temperatura  a 0.1m;15.46;1;ºC
13/11/11 16:00;Temperatura  a 0.1m;15.15;1;ºC
13/11/11 16:10;Temperatura  a 0.1m;14.70;1;ºC
13/11/11 16:20;Temperatura  a 0.1m;14.87;1;ºC
13/11/11 16:30;Temperatura  a 0.1m;14.88;1;ºC
13/11/11 16:40;Temperatura  a 0.1m;14.41;1;ºC
13/11/11 16:50;Temperatura  a 0.1m;14.17;1;ºC
13/11/11 17:00;Temperatura  a 0.1m;14.28;1;ºC
13/11/11 17:10;Temperatura  a 0.1m;14.06;1;ºC
13/11/11 17:20;Temperatura  a 0.1m;14.14;1;ºC
13/11/11 17:30;Temperatura  a 0.1m;14.98;1;ºC
13/11/11 17:40;Temperatura  a 0.1m;15.37;1;ºC
13/11/11 17:50;Temperatura  a 0.1m;15.14;1;ºC
13/11/11 18:00;Temperatura  a 0.1m;15.42;1;ºC
13/11/11 18:10;Temperatura  a 0.1m;15.80;1;ºC
13/11/11 18:20;Temperatura  a 0.1m;16.01;1;ºC
13/11/11 18:30;Temperatura  a 0.1m;15.55;1;ºC
13/11/11 18:40;Temperatura  a 0.1m;15.52;1;ºC
13/11/11 18:50;Temperatura  a 0.1m;15.78;1;ºC
13/11/11 19:00;Temperatura  a 0.1m;15.54;1;ºC
13/11/11 19:10;Temperatura  a 0.1m;15.40;1;ºC
13/11/11 19:20;Temperatura  a 0.1m;15.24;1;ºC
13/11/11 19:30;Temperatura  a 0.1m;14.59;1;ºC
13/11/11 19:40;Temperatura  a 0.1m;14.07;1;ºC
13/11/11 19:50;Temperatura  a 0.1m;13.58;1;ºC
13/11/11 20:00;Temperatura  a 0.1m;13.45;1;ºC
13/11/11 20:10;Temperatura  a 0.1m;13.29;1;ºC
13/11/11 20:20;Temperatura  a 0.1m;12.80;1;ºC
13/11/11 20:30;Temperatura  a 0.1m;12.56;1;ºC
13/11/11 20:40;Temperatura  a 0.1m;12.19;1;ºC
13/11/11 20:50;Temperatura  a 0.1m;11.96;1;ºC
13/11/11 21:00;Temperatura  a 0.1m;11.89;1;ºC
13/11/11 21:10;Temperatura  a 0.1m;11.79;1;ºC
13/11/11 21:20;Temperatura  a 0.1m;11.69;1;ºC
13/11/11 21:30;Temperatura  a 0.1m;11.57;1;ºC
13/11/11 21:40;Temperatura  a 0.1m;11.43;1;ºC
13/11/11 21:50;Temperatura  a 0.1m;11.38;1;ºC
13/11/11 22:00;Temperatura  a 0.1m;11.42;1;ºC
13/11/11 22:10;Temperatura  a 0.1m;11.47;1;ºC
13/11/11 22:20;Temperatura  a 0.1m;11.33;1;ºC
13/11/11 22:30;Temperatura  a 0.1m;11.59;1;ºC
13/11/11 22:40;Temperatura  a 0.1m;11.25;1;ºC
13/11/11 22:50;Temperatura  a 0.1m;11.36;1;ºC
13/11/11 23:00;Temperatura  a 0.1m;11.36;1;ºC
13/11/11 23:10;Temperatura  a 0.1m;11.47;1;ºC
13/11/11 23:20;Temperatura  a 0.1m;11.52;1;ºC
13/11/11 23:30;Temperatura  a 0.1m;11.59;1;ºC
13/11/11 23:40;Temperatura  a 0.1m;11.47;1;ºC
13/11/11 23:50;Temperatura  a 0.1m;11.40;1;ºC
14/11/11 0:00;Temperatura  a 0.1m;11.08;1;ºC
14/11/11 0:10;Temperatura  a 0.1m;10.90;1;ºC
14/11/11 0:20;Temperatura  a 0.1m;11.67;1;ºC
14/11/11 0:30;Temperatura  a 0.1m;12.10;1;ºC
14/11/11 0:40;Temperatura  a 0.1m;12.87;1;ºC
14/11/11 0:50;Temperatura  a 0.1m;13.10;1;ºC
14/11/11 1:00;Temperatura  a 0.1m;13.14;1;ºC
14/11/11 1:10;Temperatura  a 0.1m;13.18;1;ºC
14/11/11 1:20;Temperatura  a 0.1m;13.07;1;ºC
14/11/11 1:30;Temperatura  a 0.1m;13.51;1;ºC
14/11/11 1:40;Temperatura  a 0.1m;14.05;1;ºC
14/11/11 1:50;Temperatura  a 0.1m;14.13;1;ºC
14/11/11 2:00;Temperatura  a 0.1m;13.45;1;ºC
14/11/11 2:10;Temperatura  a 0.1m;12.67;1;ºC
14/11/11 2:20;Temperatura  a 0.1m;12.14;1;ºC
14/11/11 2:30;Temperatura  a 0.1m;12.03;1;ºC
14/11/11 2:40;Temperatura  a 0.1m;11.73;1;ºC
14/11/11 2:50;Temperatura  a 0.1m;11.64;1;ºC
14/11/11 3:00;Temperatura  a 0.1m;11.47;1;ºC
14/11/11 3:10;Temperatura  a 0.1m;11.40;1;ºC
14/11/11 3:20;Temperatura  a 0.1m;11.45;1;ºC
14/11/11 3:30;Temperatura  a 0.1m;11.43;1;ºC
14/11/11 3:40;Temperatura  a 0.1m;11.23;1;ºC
14/11/11 3:50;Temperatura  a 0.1m;11.00;1;ºC
14/11/11 4:00;Temperatura  a 0.1m;10.51;1;ºC
14/11/11 4:10;Temperatura  a 0.1m;10.87;1;ºC
14/11/11 4:20;Temperatura  a 0.1m;11.13;1;ºC
14/11/11 4:30;Temperatura  a 0.1m;11.19;1;ºC
14/11/11 4:40;Temperatura  a 0.1m;10.86;1;ºC
14/11/11 4:50;Temperatura  a 0.1m;10.60;1;ºC
14/11/11 5:00;Temperatura  a 0.1m;10.49;1;ºC
14/11/11 5:10;Temperatura  a 0.1m;10.78;1;ºC
14/11/11 5:20;Temperatura  a 0.1m;10.74;1;ºC
14/11/11 5:30;Temperatura  a 0.1m;10.73;1;ºC
14/11/11 5:40;Temperatura  a 0.1m;10.68;1;ºC
14/11/11 5:50;Temperatura  a 0.1m;10.90;1;ºC
14/11/11 6:00;Temperatura  a 0.1m;11.00;1;ºC
14/11/11 6:10;Temperatura  a 0.1m;11.06;1;ºC
14/11/11 6:20;Temperatura  a 0.1m;11.21;1;ºC
14/11/11 6:30;Temperatura  a 0.1m;11.98;1;ºC
14/11/11 6:40;Temperatura  a 0.1m;11.98;1;ºC
14/11/11 6:50;Temperatura  a 0.1m;12.83;1;ºC
14/11/11 7:00;Temperatura  a 0.1m;13.00;1;ºC
14/11/11 7:10;Temperatura  a 0.1m;13.24;1;ºC
14/11/11 7:20;Temperatura  a 0.1m;13.08;1;ºC
14/11/11 7:30;Temperatura  a 0.1m;13.40;1;ºC
14/11/11 7:40;Temperatura  a 0.1m;13.54;1;ºC
14/11/11 7:50;Temperatura  a 0.1m;13.76;1;ºC
14/11/11 8:00;Temperatura  a 0.1m;14.09;1;ºC
14/11/11 8:10;Temperatura  a 0.1m;14.45;1;ºC
14/11/11 8:20;Temperatura  a 0.1m;14.56;1;ºC
14/11/11 8:30;Temperatura  a 0.1m;14.60;1;ºC
14/11/11 8:40;Temperatura  a 0.1m;14.53;1;ºC
14/11/11 8:50;Temperatura  a 0.1m;14.57;1;ºC
14/11/11 9:00;Temperatura  a 0.1m;14.77;1;ºC
14/11/11 9:10;Temperatura  a 0.1m;15.17;1;ºC
14/11/11 9:20;Temperatura  a 0.1m;15.57;1;ºC
14/11/11 9:30;Temperatura  a 0.1m;15.73;1;ºC
14/11/11 9:40;Temperatura  a 0.1m;15.72;1;ºC
14/11/11 9:50;Temperatura  a 0.1m;15.77;1;ºC
14/11/11 10:00;Temperatura  a 0.1m;15.74;1;ºC
14/11/11 10:10;Temperatura  a 0.1m;15.83;1;ºC
14/11/11 10:20;Temperatura  a 0.1m;15.86;1;ºC
14/11/11 10:30;Temperatura  a 0.1m;16.03;1;ºC
14/11/11 10:40;Temperatura  a 0.1m;15.46;1;ºC
14/11/11 10:50;Temperatura  a 0.1m;14.51;1;ºC
14/11/11 11:00;Temperatura  a 0.1m;14.18;1;ºC
14/11/11 11:10;Temperatura  a 0.1m;13.69;1;ºC
14/11/11 11:20;Temperatura  a 0.1m;14.03;1;ºC
14/11/11 11:30;Temperatura  a 0.1m;13.48;1;ºC
14/11/11 11:40;Temperatura  a 0.1m;13.09;1;ºC
14/11/11 11:50;Temperatura  a 0.1m;12.92;1;ºC
14/11/11 12:00;Temperatura  a 0.1m;13.05;1;ºC
14/11/11 12:10;Temperatura  a 0.1m;12.99;1;ºC
14/11/11 12:20;Temperatura  a 0.1m;13.13;1;ºC
14/11/11 12:30;Temperatura  a 0.1m;14.52;1;ºC
14/11/11 12:40;Temperatura  a 0.1m;15.95;1;ºC
14/11/11 12:50;Temperatura  a 0.1m;15.83;1;ºC
14/11/11 13:00;Temperatura  a 0.1m;17.65;1;ºC
14/11/11 13:10;Temperatura  a 0.1m;16.87;1;ºC
14/11/11 13:20;Temperatura  a 0.1m;15.84;1;ºC
14/11/11 13:30;Temperatura  a 0.1m;16.42;1;ºC
14/11/11 13:40;Temperatura  a 0.1m;18.27;1;ºC
14/11/11 13:50;Temperatura  a 0.1m;16.06;1;ºC
14/11/11 14:00;Temperatura  a 0.1m;15.26;1;ºC
14/11/11 14:10;Temperatura  a 0.1m;13.37;1;ºC
14/11/11 14:20;Temperatura  a 0.1m;11.53;1;ºC
14/11/11 14:30;Temperatura  a 0.1m;11.02;1;ºC
14/11/11 14:40;Temperatura  a 0.1m;10.94;1;ºC
14/11/11 14:50;Temperatura  a 0.1m;11.03;1;ºC
14/11/11 15:00;Temperatura  a 0.1m;11.27;1;ºC
